"item","itemLabel","itemDescription"
"http://www.wikidata.org/entity/Q321679","Christian Cay Lorenz Hirschfeld","German author"
"http://www.wikidata.org/entity/Q324128","Ludwig von Siegen","German engraver"
"http://www.wikidata.org/entity/Q325339","Leonhard Beck","German artist"
"http://www.wikidata.org/entity/Q325900","Rainer Fetting","German artist"
"http://www.wikidata.org/entity/Q70443","Moritz August von Thümmel","German writer and noble (1738-1817)"
"http://www.wikidata.org/entity/Q76718","Anton Raphael Mengs","German-Bohemian painter active in Dresden, Rome and Madrid (1728-1779)"
"http://www.wikidata.org/entity/Q44645","Benjamin Thompson","American-born British physicist and inventor"
"http://www.wikidata.org/entity/Q102272","Jan van Eyck","Flemish painter (c.1390-1441)"
"http://www.wikidata.org/entity/Q116240","Jost Amman","Swiss printmaker (1539-1591)"
"http://www.wikidata.org/entity/Q116730","Antoine Bovy","French-Swiss sculptor and medalist (1795-1877)"
"http://www.wikidata.org/entity/Q120609","Jan Verkolje","painter from the Northern Netherlands (1650-1693)"
"http://www.wikidata.org/entity/Q122484","Andries van Eertvelt","Flemish painter (1590-1652)"
"http://www.wikidata.org/entity/Q123757","Jean-Étienne Liotard","Genevan painter (1702-1789)"
"http://www.wikidata.org/entity/Q128460","Charles Perrault","French author (1628-1703)"
"http://www.wikidata.org/entity/Q128954","Charles-Amédée-Philippe van Loo","painter (1719-1795)"
"http://www.wikidata.org/entity/Q142398","Francesco Rosselli","Italian painter (1445-1510)"
"http://www.wikidata.org/entity/Q142710","Roelant Savery","Flemish painter (1576-1639)"
"http://www.wikidata.org/entity/Q316016","John Singleton Copley","American painter (1738-1815)"
"http://www.wikidata.org/entity/Q154594","Lucian Freud","British painter and engraver (1922-2011)"
"http://www.wikidata.org/entity/Q157610","Lovis Corinth","German painter (1858-1925)"
"http://www.wikidata.org/entity/Q162038","Albert de Balleroy","French painter (1828-1872)"
"http://www.wikidata.org/entity/Q165397","Eduardo Paolozzi","British artist (1924-2005)"
"http://www.wikidata.org/entity/Q167414","František Kupka","Czech painter and graphic artist (1871-1957)"
"http://www.wikidata.org/entity/Q170259","Léon Bonnat","French painter and educator (1833–1922)"
"http://www.wikidata.org/entity/Q171344","William Hogarth","English painter, printmaker, pictorial satirist, social critic and editorial cartoonist (1697-1764)"
"http://www.wikidata.org/entity/Q188176","William S. Burroughs","American novelist, short story writer, essayist, painter, and spoken word performer (1914-1997)"
"http://www.wikidata.org/entity/Q188965","Madame de Pompadour","chief mistress of Louis XV of France (1721-1764)"
"http://www.wikidata.org/entity/Q190058","Margaret of Valois-Angoulême","Queen consort of Navarre"
"http://www.wikidata.org/entity/Q200622","Luc Tuymans","Belgian visual artist (b. 1958)"
"http://www.wikidata.org/entity/Q203643","James McNeill Whistler","American painter (1834-1903)"
"http://www.wikidata.org/entity/Q212499","Jean-Léon Gérôme","French painter and sculptor (1824–1904)"
"http://www.wikidata.org/entity/Q214231","Johann Friedrich Bause","German artist (1738-1814)"
"http://www.wikidata.org/entity/Q214905","Thomas Eakins","American painter (1844-1916)"
"http://www.wikidata.org/entity/Q215129","Adam Friedrich Oeser","German etcher, painter and sculptor (1717-1799)"
"http://www.wikidata.org/entity/Q216406","Edward Burne-Jones","British Pre-Raphaelite painter (1833-1898)"
"http://www.wikidata.org/entity/Q216570","T. Lux Feininger","American painter, photographer and art teacher (1910-2011)"
"http://www.wikidata.org/entity/Q247183","Cornelius van Poelenburgh","Dutch painter (1594–1667)"
"http://www.wikidata.org/entity/Q277738","Jean-Marc Nattier","French painter (1685-1766)"
"http://www.wikidata.org/entity/Q280310","Carl Götzloff","German painter (1799-1866)"
"http://www.wikidata.org/entity/Q284360","Elliott Erwitt","French-born American advertising and documentary photographer (b. 1928)"
"http://www.wikidata.org/entity/Q285666","Charles Lucien Léandre","French painter (1862-1934)"
"http://www.wikidata.org/entity/Q296265","Filippino Lippi","Italian painter (1457–1504)"
"http://www.wikidata.org/entity/Q312392","Lucio Fontana","Italian-Argentine sculptor, painter and theorist, Manifiesto blanco, Spatialism (1899-1968)"
"http://www.wikidata.org/entity/Q314655","Maurice Quentin de La Tour","French Rococo portraitist"
"http://www.wikidata.org/entity/Q315996","Jan van Goyen","Dutch landscape painter (1596-1656)"
"http://www.wikidata.org/entity/Q316731","Federico Barocci","Italian painter (1535-1612)"
"http://www.wikidata.org/entity/Q318053","Rolf Nesch","German artist (1893-1975)"
"http://www.wikidata.org/entity/Q318604","Irving Penn","American photographer and photojournalist"
"http://www.wikidata.org/entity/Q321419","John Boydell","British engraver, publisher, and Lord Mayor of London in 1790 (1719 or 1720-1804)"
"http://www.wikidata.org/entity/Q321919","Carl Haag","British artist (1820-1915)"
"http://www.wikidata.org/entity/Q322029","Christoph Schwarz","German artist (1545-1592)"
"http://www.wikidata.org/entity/Q323496","Alfred Dehodencq","French painter (1822-1882)"
"http://www.wikidata.org/entity/Q44054","Franz Marc","German painter (1880—1916)"
"http://www.wikidata.org/entity/Q171730","Georges Clemenceau","32nd prime minister of France from 1906 to 1909"
"http://www.wikidata.org/entity/Q1176989","David Vinckboons","Flemish painter"
"http://www.wikidata.org/entity/Q1274009","Philip-Lorca diCorcia","American photographer"
"http://www.wikidata.org/entity/Q2069921","John Quincy Adams Ward","American sculptor (1830-1910)"
"http://www.wikidata.org/entity/Q1393036","Roland Dorgelès","French writer"
"http://www.wikidata.org/entity/Q1152766","Lazzaro Tavarone","Italian painter (1556-1640)"
"http://www.wikidata.org/entity/Q1152965","Adolphe Joseph Thomas Monticelli","French painter (1824-1886)"
"http://www.wikidata.org/entity/Q1228666","Vincenzo Gemito","Italian artist (1852-1929)"
"http://www.wikidata.org/entity/Q1237088","Domenico Campagnola","Italian painter and engraver (1500-1564)"
"http://www.wikidata.org/entity/Q1578965","Hans Kaspar Lang","Swiss illustrator"
"http://www.wikidata.org/entity/Q1581203","Joseph Alexander Ames","American artist (1816-1872)"
"http://www.wikidata.org/entity/Q1280412","Jehan Georges Vibert","French academic painter (1840-1902)"
"http://www.wikidata.org/entity/Q1284751","Jacob Duck","Dutch painter (1600-1667)"
"http://www.wikidata.org/entity/Q1612019","Antonio Circignani","Italian painter"
"http://www.wikidata.org/entity/Q1286570","Sebastian Dadler","Medallist from Germany (1586-1657)"
"http://www.wikidata.org/entity/Q1294565","Edwin Forbes","American painter, printmaker and etcher (1839-1895)"
"http://www.wikidata.org/entity/Q1328840","Eli Reed","American photographer (1946- )"
"http://www.wikidata.org/entity/Q1333792","Girolamo Muziano","Italian painter and draughtsman"
"http://www.wikidata.org/entity/Q1336002","Marie-Gabriel-Florent-Auguste de Choiseul-Gouffier","French diplomat (1752-1817)"
"http://www.wikidata.org/entity/Q1341431","Louis-Jacques Goussier","French artist (1722-1799)"
"http://www.wikidata.org/entity/Q1346044","Jan Weenix","Dutch painter (1642–1719)"
"http://www.wikidata.org/entity/Q1349666","Leandro Bassano","Italian painter (1557-1622)"
"http://www.wikidata.org/entity/Q1358529","Ernst Hassebrauk","German painter (1905-1974)"
"http://www.wikidata.org/entity/Q1359864","Alexandre-François Desportes","French painter (1661-1743)"
"http://www.wikidata.org/entity/Q1360130","Niccolò Tribolo","Italian artist (1500-1550)"
"http://www.wikidata.org/entity/Q1367776","Jacob Vrel","Dutch Golden Age painter (1617-1681)"
"http://www.wikidata.org/entity/Q1703229","Jonathan Lasker","American artist"
"http://www.wikidata.org/entity/Q1374536","Raphaelle Peale","painter from the United States (1774-1825)"
"http://www.wikidata.org/entity/Q1378831","Joseph Ducreux","French portrait painter, pastelist, miniaturist, and engraver (1735-1802)"
"http://www.wikidata.org/entity/Q1383440","Alexis Simon Belle","French painter (1674-1734)"
"http://www.wikidata.org/entity/Q1383731","Henri Le Secq","French painter and photographer (1818-1882)"
"http://www.wikidata.org/entity/Q1392676","Ivan Albright","painter and artist (1897-1983)"
"http://www.wikidata.org/entity/Q1395300","Johann Esaias Nilson","German draughtsperson and painter (1721-1788)"
"http://www.wikidata.org/entity/Q1406426","Fermin Rocker","American artist (1907-2004)"
"http://www.wikidata.org/entity/Q1751100","Jean Varin","French sculptor"
"http://www.wikidata.org/entity/Q1433238","Domenico Maria Canuti","Italian painter (1625-1684)"
"http://www.wikidata.org/entity/Q1725674","Roger Marx","French art critic"
"http://www.wikidata.org/entity/Q1447844","Franz Kobell","German artist (1749-1822)"
"http://www.wikidata.org/entity/Q1528609","Giuseppe Quaglio","Italian painter (1747-1828)"
"http://www.wikidata.org/entity/Q1529806","Pietro della Vecchia","painter of the Venetian School"
"http://www.wikidata.org/entity/Q1547137","Hans Wildermann","German sculptor and painter (1884-1954)"
"http://www.wikidata.org/entity/Q1560309","Johann Heinrich Brandt","German painter (1740-1783)"
"http://www.wikidata.org/entity/Q1568983","Theo von Brockhusen","German painter and engraver (1882-1919)"
"http://www.wikidata.org/entity/Q1910128","Matthias Mansen","German artist"
"http://www.wikidata.org/entity/Q1918459","Master of the Washington Coronation","Italian painter"
"http://www.wikidata.org/entity/Q1599093","Oskar Stössel","Austrian painter (1879-1964)"
"http://www.wikidata.org/entity/Q1609511","Johann Daniel Preissler","German painter (1666-1737)"
"http://www.wikidata.org/entity/Q1623984","Jacques d'Arthois","Flemish painter (1613-1686)"
"http://www.wikidata.org/entity/Q1683644","Jaroslav Vožniak","Czech artist (1933-2005)"
"http://www.wikidata.org/entity/Q1684660","Jean-Baptiste Lallemand","French painter (1716-1803)"
"http://www.wikidata.org/entity/Q1693512","Johann Friedrich Bolt","German draughtsperson (1769-1836)"
"http://www.wikidata.org/entity/Q1694808","Johann Jakob Haid","German artist (1704-1767)"
"http://www.wikidata.org/entity/Q1694838","Johann Jacobé","Austrian copperplate engraver (1733-1797)"
"http://www.wikidata.org/entity/Q1707201","Józef Hecht","Polish painter and engraver (1891-1951)"
"http://www.wikidata.org/entity/Q1710710","Juan van der Hamen","Spanish artist (1596-1630)"
"http://www.wikidata.org/entity/Q1711718","Jules Jacquemart","French painter (1837-1880)"
"http://www.wikidata.org/entity/Q2060281","Pierre-Michel Alix","French engraver"
"http://www.wikidata.org/entity/Q1751436","Samuel Colman","American artist and writer (1832-1920)"
"http://www.wikidata.org/entity/Q2088228","Werner Mantz","Dutch photographer"
"http://www.wikidata.org/entity/Q1840555","Adrianus Eversen","Dutch painter (1818-1897)"
"http://www.wikidata.org/entity/Q1879422","Léon Gaucherel","French painter (1816-1886)"
"http://www.wikidata.org/entity/Q1896384","Maria Uhden","German painter (1892-1918)"
"http://www.wikidata.org/entity/Q1909372","Matteo Civitali","Italian sculptor (1436-1501)"
"http://www.wikidata.org/entity/Q1911509","Adam van Breen","Dutch painter (c.1585-1642)"
"http://www.wikidata.org/entity/Q1918394","Giovanni de Lorenzo Larciani","painter from Italy (1484-1527)"
"http://www.wikidata.org/entity/Q1936604","Reinier Nooms","painter (c.1623-1664)"
"http://www.wikidata.org/entity/Q2290168","Antonio Labacco","Italian architect"
"http://www.wikidata.org/entity/Q2309478","Nicholas Nixon","American photographer"
"http://www.wikidata.org/entity/Q1976706","Christoffel Jegher","Flemish Baroque engraver"
"http://www.wikidata.org/entity/Q1995074","Ercole Procaccini the Younger","Italian painter (1605–1675)"
"http://www.wikidata.org/entity/Q2034362","Osmar Schindler","German painter belonging to the Dresden Academy school of artists. (1867-1927)"
"http://www.wikidata.org/entity/Q2059329","Maxime Lalanne","French etcher (1827-1886)"
"http://www.wikidata.org/entity/Q2063258","Henry Farny","French-American artist (1847-1916)"
"http://www.wikidata.org/entity/Q2075842","Peter Arthur Hutchinson","American artist and draughtsperson"
"http://www.wikidata.org/entity/Q2076864","Henry Moret","French painter (1856-1913)"
"http://www.wikidata.org/entity/Q2361810","Douglas W. Gorsline","American painter and writer"
"http://www.wikidata.org/entity/Q2087264","Philipp Veith","German painter (1768-1837)"
"http://www.wikidata.org/entity/Q2126833","Jean-François Garneray","French painter (1755-1837)"
"http://www.wikidata.org/entity/Q2154642","Richard Nonas","American sculptor (1936-2021)"
"http://www.wikidata.org/entity/Q2158858","Bob Stanley","American painter (1932-1997)"
"http://www.wikidata.org/entity/Q2159143","Robert Watts","American artist in Fluxus (1923-1988)"
"http://www.wikidata.org/entity/Q2175259","Lucas Franchoys the Younger","Flemish painter (1616-1681)"
"http://www.wikidata.org/entity/Q2216478","Sam Gilliam","American painter (1933–2022)"
"http://www.wikidata.org/entity/Q2253952","Pier Francesco Mazzucchelli","Italian painter (1573-1626)"
"http://www.wikidata.org/entity/Q2292936","Philip van Kouwenbergh","painter from the Northern Netherlands (1671-1729)"
"http://www.wikidata.org/entity/Q2295535","Scarsellino","painter of the Italian Baroque (1550-1620)"
"http://www.wikidata.org/entity/Q2311437","Biagio d'Antonio","Italian painter (1446-1516)"
"http://www.wikidata.org/entity/Q2338098","Barend Christiaan van Calker","Medallist from the Northern Netherlands"
"http://www.wikidata.org/entity/Q2343530","Hubert Drouais","French painter (1699-1767)"
"http://www.wikidata.org/entity/Q2350977","Alexandre Bida","French painter (1813-1895)"
"http://www.wikidata.org/entity/Q2361741","Pavel Tchelitchew","Russian artist (1898-1957)"
"http://www.wikidata.org/entity/Q1743855","Thomas Jones","British landscape painter (1742-1803)"
"http://www.wikidata.org/entity/Q1230528","Giovanni Poleni","Italian scientist and antiquarian (*1683 – †1761)"
"http://www.wikidata.org/entity/Q1230753","Harold Norse","American writer, poet, and artist (1916-2009)"
"http://www.wikidata.org/entity/Q1863438","Thomas Crawford","American sculptor (1814-1857)"
"http://www.wikidata.org/entity/Q2063196","Paul Wolff","German photographer and doctor"
"http://www.wikidata.org/entity/Q1288595","Elie Nadelman","sculptor"
"http://www.wikidata.org/entity/Q2066520","William Nicholson","British painter, engraver and illustrator (1872-1949)"
"http://www.wikidata.org/entity/Q1928779","Michael Ostendorfer","German painter and printmaker (c.1490-1559)"
"http://www.wikidata.org/entity/Q1370512","Worthington Whittredge","American painter (1820-1910)"
"http://www.wikidata.org/entity/Q1689871","Jo Baer","American painter"
"http://www.wikidata.org/entity/Q2637678","David Salle","American artist (1952-)"
